2026/03/03 13:37:59 [error] 278#278: *5387 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:01 [error] 285#285: *5391 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:05 [error] 285#285: *5395 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:09 [error] 285#285: *5399 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:12 [error] 285#285: *5402 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:16 [error] 285#285: *5407 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:21 [error] 285#285: *5413 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:25 [error] 285#285: *5415 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:29 [error] 285#285: *5417 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:33 [error] 285#285: *5419 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:38 [error] 285#285: *5421 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:45 [error] 285#285: *5423 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:50 [error] 285#285: *5425 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:53 [error] 285#285: *5427 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:38:57 [error] 285#285: *5429 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:00 [error] 285#285: *5431 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:07 [error] 285#285: *5433 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:11 [error] 281#281: *5435 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:14 [error] 281#281: *5446 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:19 [error] 281#281: *5449 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:22 [error] 281#281: *5452 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:27 [error] 281#281: *5454 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:31 [error] 281#281: *5456 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:36 [error] 281#281: *5458 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:38 [error] 281#281: *5460 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:44 [error] 281#281: *5462 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:47 [error] 281#281: *5464 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:50 [error] 281#281: *5466 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:54 [error] 281#281: *5468 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:39:59 [error] 281#281: *5470 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:04 [error] 281#281: *5472 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:08 [error] 281#281: *5474 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:11 [error] 281#281: *5476 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:14 [error] 283#283: *5478 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:17 [error] 283#283: *5480 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:20 [error] 283#283: *5482 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:22 [error] 283#283: *5484 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:27 [error] 283#283: *5491 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:30 [error] 283#283: *5493 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:33 [error] 283#283: *5495 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
2026/03/03 13:40:38 [error] 283#283: *5497 connect() failed (111: Connection refused) while connecting to upstream, client: 172.67.74.168, server: authentik.sbihi.com, request: "GET /ws/client/ HTTP/1.1", upstream: "http://172.24.0.4:9000/ws/client/", host: "authentik.sbihi.com"
